WindowID,Method,Seed,TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,LatestFinishHour
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32719,RealTimeInference,RegionA,RegionA,2387,143220,143329,109,3,20,2389
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32744,AITraining,RegionF,RegionF,2356,141360,141533,173,18,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32760,AITraining,RegionD,RegionF,2336,140160,140283,123,34,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32787,RealTimeInference,RegionB,RegionB,2351,141060,141186,126,7,20,2354
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32788,RealTimeInference,RegionC,RegionC,2363,141780,142018,238,2,20,2367
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32810,AITraining,RegionA,RegionB,2336,140400,140605,205,109,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32826,AITraining,RegionD,RegionE,2339,140520,140700,180,36,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32831,RealTimeInference,RegionA,RegionA,2352,141120,141232,112,2,20,2354
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32894,AITraining,RegionF,RegionE,2382,143040,143132,92,70,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32917,RealTimeInference,RegionA,RegionA,2392,143520,143693,173,2,20,2395
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,32923,BatchInference,RegionB,RegionB,2328,139680,139996,316,18,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33006,RealTimeInference,RegionC,RegionC,2365,141900,142153,253,7,20,2370
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33021,RealTimeInference,RegionA,RegionA,2349,140940,141189,249,7,20,2354
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33118,RealTimeInference,RegionE,RegionE,2342,140520,140667,147,3,20,2345
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33123,RealTimeInference,RegionC,RegionC,2345,140700,140985,285,6,20,2350
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33171,AITraining,RegionA,RegionA,2339,140340,140402,62,96,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33249,AITraining,RegionF,RegionE,2367,142440,142620,180,71,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33321,BatchInference,RegionF,RegionE,2368,142140,142429,289,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33356,BatchInference,RegionB,RegionB,2387,143220,143422,202,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33387,AITraining,RegionF,RegionE,2337,140460,140768,308,49,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33418,AITraining,RegionE,RegionE,2378,142740,142977,237,122,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33422,BatchInference,RegionB,RegionB,2376,142560,142931,371,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33424,AITraining,RegionE,RegionE,2351,141120,141477,357,56,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33478,BatchInference,RegionE,RegionE,2384,143040,143196,156,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33519,AITraining,RegionB,RegionC,2344,140640,140795,155,80,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33573,BatchInference,RegionB,RegionC,2391,143460,143545,85,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33576,RealTimeInference,RegionC,RegionC,2337,140220,140563,343,6,20,2343
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33589,BatchInference,RegionE,RegionE,2387,143220,143507,287,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33596,RealTimeInference,RegionC,RegionC,2358,141480,141550,70,6,20,2360
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33605,BatchInference,RegionB,RegionB,2386,143160,143254,94,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33622,BatchInference,RegionE,RegionE,2336,140160,140327,167,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33625,RealTimeInference,RegionA,RegionA,2347,140820,140849,29,6,20,2348
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33696,RealTimeInference,RegionA,RegionA,2362,141720,142036,316,1,20,2368
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33741,BatchInference,RegionF,RegionF,2379,142740,142998,258,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33742,RealTimeInference,RegionA,RegionA,2376,142560,142715,155,3,20,2379
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33750,BatchInference,RegionB,RegionB,2343,140580,140652,72,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33770,AITraining,RegionD,RegionD,2398,144000,144140,140,88,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33771,BatchInference,RegionC,RegionC,2358,141480,141639,159,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33779,AITraining,RegionE,RegionE,2389,143340,143646,306,31,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33785,BatchInference,RegionD,RegionF,2386,143160,143272,112,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33793,BatchInference,RegionE,RegionE,2358,141480,141624,144,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33839,BatchInference,RegionE,RegionE,2378,142680,142713,33,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33863,RealTimeInference,RegionB,RegionB,2372,142320,142353,33,5,20,2373
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33893,AITraining,RegionC,RegionC,2353,141180,141257,77,44,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33900,RealTimeInference,RegionA,RegionA,2356,141360,141746,386,6,20,2363
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33909,BatchInference,RegionD,RegionE,2372,142320,142335,15,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,33967,BatchInference,RegionB,RegionB,2340,140400,140722,322,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34066,BatchInference,RegionC,RegionC,2355,141300,141473,173,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34102,AITraining,RegionF,RegionF,2369,142140,142192,52,20,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34117,BatchInference,RegionB,RegionC,2397,143820,143860,40,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34128,RealTimeInference,RegionE,RegionE,2349,140940,141087,147,1,20,2352
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34140,RealTimeInference,RegionC,RegionC,2342,140520,140856,336,7,20,2348
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34149,BatchInference,RegionA,RegionB,2383,142980,143080,100,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34159,AITraining,RegionE,RegionE,2346,140760,141149,389,41,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34185,BatchInference,RegionD,RegionF,2339,140340,140461,121,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34201,AITraining,RegionB,RegionB,2384,143160,143276,116,78,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34315,BatchInference,RegionC,RegionC,2368,142080,142254,174,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34363,BatchInference,RegionE,RegionE,2360,141600,141962,362,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34369,BatchInference,RegionD,RegionF,2385,143100,143398,298,18,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34377,AITraining,RegionF,RegionE,2383,143040,143084,44,46,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34381,BatchInference,RegionC,RegionC,2361,141660,141841,181,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34417,BatchInference,RegionF,RegionF,2341,140460,140821,361,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34439,RealTimeInference,RegionA,RegionA,2394,143640,143944,304,2,20,2400
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34531,RealTimeInference,RegionB,RegionB,2390,143400,143746,346,7,20,2396
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34620,BatchInference,RegionF,RegionF,2357,141420,141809,389,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34638,AITraining,RegionE,RegionE,2339,140340,140513,173,18,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34647,AITraining,RegionB,RegionC,2389,143400,143538,138,59,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34652,AITraining,RegionF,RegionF,2355,141300,141587,287,95,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34654,RealTimeInference,RegionA,RegionA,2367,142020,142202,182,1,20,2371
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34705,RealTimeInference,RegionD,RegionD,2342,140520,140546,26,1,20,2343
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34757,BatchInference,RegionE,RegionE,2328,139680,139963,283,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34829,RealTimeInference,RegionC,RegionC,2334,140040,140076,36,3,20,2335
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34834,AITraining,RegionE,RegionE,2383,142980,143197,217,123,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34852,AITraining,RegionD,RegionE,2335,140100,140136,36,50,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34856,BatchInference,RegionF,RegionF,2361,141660,142044,384,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34873,RealTimeInference,RegionB,RegionB,2368,142080,142237,157,3,20,2371
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34936,RealTimeInference,RegionA,RegionA,2352,141120,141363,243,2,20,2357
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,34989,BatchInference,RegionA,RegionC,2381,142860,143062,202,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35013,BatchInference,RegionE,RegionE,2377,142620,142966,346,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35044,BatchInference,RegionD,RegionE,2353,141480,141687,207,23,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35065,AITraining,RegionF,RegionF,2366,141960,142211,251,77,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35085,RealTimeInference,RegionC,RegionC,2344,140640,140660,20,4,20,2345
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35087,BatchInference,RegionA,RegionA,2331,139860,139880,20,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35139,AITraining,RegionB,RegionB,2358,141480,141497,17,47,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35181,RealTimeInference,RegionB,RegionB,2391,143460,143712,252,4,20,2396
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35185,AITraining,RegionB,RegionC,2375,142500,142680,180,95,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35202,RealTimeInference,RegionC,RegionC,2381,142860,143036,176,5,20,2384
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35298,RealTimeInference,RegionA,RegionA,2383,142980,143239,259,6,20,2388
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35335,AITraining,RegionF,RegionF,2376,142560,142753,193,34,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35404,AITraining,RegionD,RegionE,2372,142320,142396,76,108,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35439,AITraining,RegionF,RegionF,2363,141780,141912,132,74,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35450,BatchInference,RegionC,RegionC,2381,142860,142981,121,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35469,AITraining,RegionD,RegionF,2350,141420,141583,163,45,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35506,BatchInference,RegionA,RegionB,2375,142500,142802,302,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35507,BatchInference,RegionA,RegionC,2381,142860,142968,108,18,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35539,AITraining,RegionA,RegionB,2340,140580,140700,120,114,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35543,RealTimeInference,RegionC,RegionC,2366,141960,141987,27,1,20,2367
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35544,RealTimeInference,RegionC,RegionC,2387,143220,143426,206,7,20,2391
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35545,AITraining,RegionF,RegionF,2388,143280,143363,83,31,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35571,AITraining,RegionF,RegionF,2385,143100,143226,126,111,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35576,BatchInference,RegionD,RegionE,2332,139920,139965,45,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35587,AITraining,RegionD,RegionE,2368,142440,142650,210,73,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35595,BatchInference,RegionD,RegionE,2328,139680,139980,300,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35632,BatchInference,RegionB,RegionC,2348,140880,141082,202,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35649,RealTimeInference,RegionC,RegionC,2337,140220,140324,104,6,20,2339
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35687,BatchInference,RegionD,RegionF,2337,140220,140367,147,4,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35697,AITraining,RegionC,RegionC,2330,139800,140096,296,116,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35783,RealTimeInference,RegionA,RegionA,2391,143460,143737,277,3,20,2396
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35918,BatchInference,RegionE,RegionE,2361,141660,141738,78,8,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,35957,BatchInference,RegionE,RegionE,2350,141000,141358,358,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36080,AITraining,RegionE,RegionE,2347,140820,141216,396,98,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36157,AITraining,RegionD,RegionE,2396,143820,143867,47,86,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36175,RealTimeInference,RegionA,RegionA,2388,143280,143364,84,5,20,2390
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36215,AITraining,RegionC,RegionB,2349,141180,141520,340,66,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36252,AITraining,RegionE,RegionE,2349,140940,141193,253,72,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36260,AITraining,RegionF,RegionF,2378,142680,142889,209,85,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36287,RealTimeInference,RegionA,RegionA,2338,140280,140418,138,7,20,2341
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36291,AITraining,RegionE,RegionE,2367,142020,142231,211,110,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36296,BatchInference,RegionC,RegionC,2359,141540,141822,282,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36320,BatchInference,RegionA,RegionC,2330,139800,139827,27,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36344,RealTimeInference,RegionC,RegionC,2331,139860,140182,322,7,20,2337
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36369,AITraining,RegionE,RegionE,2387,143220,143318,98,70,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36371,AITraining,RegionF,RegionF,2356,141360,141425,65,76,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36398,RealTimeInference,RegionF,RegionF,2365,141900,142010,110,1,20,2367
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36400,RealTimeInference,RegionA,RegionA,2328,139680,139827,147,5,20,2331
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36438,AITraining,RegionB,RegionB,2380,142800,142873,73,30,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,36439,BatchInference,RegionB,RegionC,2344,140640,140780,140,7,80,2406
