Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method
28,RegionF,Valley,259.5400000000,202.4400000000,0.2759000000,800.0000000000,339.5006670000,2356,122.9226666667,462.4233336667,1.2700000000,587.2776337567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,259.5400000000,0.2759000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,7.2776337567,85.0000000000,580.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
29,RegionF,Valley,259.7000000000,202.5700000000,0.2719000000,877.6500000000,378.2500000000,2357,127.2520000000,505.5020000000,1.2700000000,641.9875400000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,259.7000000000,0.2719000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,641.9875400000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,15.6624600000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
30,RegionF,Valley,259.8700000000,202.7000000000,0.2671000000,950.0000000000,390.5493330000,2358,111.7786666667,502.3279996667,1.2700000000,637.9565595767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,259.8700000000,0.2671000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,637.9565595767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,92.0434404233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
31,RegionF,Flat,400.0500000000,312.0400000000,0.2620000000,1012.1300000000,364.1233330000,2359,88.9740000000,453.0973330000,1.2700000000,575.4336129100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,400.0500000000,0.2620000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,575.4336129100,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,216.6963870900,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
32,RegionF,Flat,400.3100000000,312.2400000000,0.2569000000,1059.8100000000,317.4146670000,2360,108.1866666667,425.6013336667,1.2700000000,540.5136937567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,400.3100000000,0.2569000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,250.0000000000,0.0000000000,320.0000000000,540.5136937567,250.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,49.2963062433,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
33,RegionF,Flat,400.5500000000,312.4300000000,0.2522000000,1089.7800000000,323.0200000000,2361,139.4820000000,462.5020000000,1.2700000000,587.3775400000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,400.5500000000,0.2522000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,250.0000000000,0.0000000000,555.0000000000,587.3775400000,250.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,32.4024600000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
34,RegionF,Flat,400.8000000000,312.6200000000,0.2481000000,1100.0000000000,322.9966670000,2362,106.6746666667,429.6713336667,1.2700000000,545.6825937567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,400.8000000000,0.2481000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,555.0000000000,545.6825937567,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,334.3174062433,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
35,RegionF,Flat,401.0500000000,312.8200000000,0.2451000000,1089.7800000000,301.3860000000,2363,129.0013333333,430.3873333333,1.2700000000,546.5919133333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,401.0500000000,0.2451000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,555.0000000000,546.5919133333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,323.1880866667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
36,RegionF,Flat,401.2900000000,313.0100000000,0.2433000000,1059.8100000000,317.5973330000,2364,92.5266666667,410.1239996667,1.2700000000,520.8574795767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,401.2900000000,0.2433000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,555.0000000000,520.8574795767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,318.9525204233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
37,RegionF,Flat,401.5200000000,313.1900000000,0.2428000000,1012.1300000000,307.1420000000,2365,89.0160000000,396.1580000000,1.2700000000,503.1206600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,401.5200000000,0.2428000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,250.0000000000,0.0000000000,790.0000000000,503.1206600000,250.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,39.0093400000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
38,RegionF,Flat,401.7600000000,313.3700000000,0.2438000000,950.0000000000,256.3193330000,2366,103.0396666667,359.3589996667,1.2700000000,456.3859295767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,401.7600000000,0.2438000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,790.0000000000,456.3859295767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,273.6140704233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
39,RegionF,Flat,401.9800000000,313.5400000000,0.2461000000,877.6500000000,186.4833330000,2367,94.1713333333,280.6546663333,1.2700000000,356.4314262433,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,401.9800000000,0.2461000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,790.0000000000,356.4314262433,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,301.2185737567,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
40,RegionF,Flat,402.2100000000,313.7200000000,0.2497000000,800.0000000000,163.5473330000,2368,95.3726666667,258.9199996667,1.2700000000,328.8283995767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,402.2100000000,0.2497000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,790.0000000000,328.8283995767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,251.1716004233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
41,RegionF,Peak,700.2240000000,455.1500000000,0.2542000000,722.3500000000,135.3313330000,2369,105.6436666667,240.9749996667,1.2700000000,306.0382495767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,583.5200000000,0.2542000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,790.0000000000,306.0382495767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,196.3117504233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
42,RegionF,Peak,700.5960000000,455.3900000000,0.2595000000,650.0000000000,105.9966670000,2370,90.4826666667,196.4793336667,1.2700000000,249.5287537567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,583.8300000000,0.2595000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,790.0000000000,249.5287537567,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,180.4712462433,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
43,RegionF,Peak,700.9680000000,455.6300000000,0.2651000000,587.8700000000,124.4300000000,2371,92.9833333333,217.4133333333,1.2700000000,276.1149333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,584.1400000000,0.2651000000,587.8700000000,1.2000000000,1.0000000000,1.0000000000,63.8297872340,0.0000000000,850.0000000000,276.1149333333,63.8297872340,0.0000000000,0.0000000000,0.0000000000,220.0000000000,27.9252794326,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
44,RegionF,Peak,701.3160000000,455.8600000000,0.2707000000,540.1900000000,120.6690000000,2372,85.9416666667,206.6106666667,1.2700000000,262.3955466667,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,584.4300000000,0.2707000000,540.1900000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,850.0000000000,262.3955466667,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,57.7944533333,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
45,RegionF,Peak,701.6640000000,456.0800000000,0.2759000000,510.2200000000,138.8206670000,2373,91.1440000000,229.9646670000,1.2700000000,292.0551270900,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,584.7200000000,0.2759000000,510.2200000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,1.8351270900,848.0267450645,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
46,RegionF,Flat,363.1000000000,283.2200000000,0.2804000000,500.0000000000,183.2280000000,2374,128.3836666667,311.6116666667,1.2700000000,395.7468166667,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,363.1000000000,0.2804000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,115.7468166667,723.5678024122,280.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
47,RegionF,Flat,363.2700000000,283.3500000000,0.2839000000,510.2200000000,276.7060000000,2375,135.9573333333,412.6633333333,1.2700000000,524.0824333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,363.2700000000,0.2839000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,233.8624333333,472.1028203333,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
48,RegionF,Valley,262.4800000000,204.7300000000,0.2862000000,540.1900000000,294.0393330000,2376,114.1626666667,408.2019996667,1.2700000000,518.4165395767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,262.4800000000,0.2862000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,82.6663370900,383.2142858280,435.7502024867,0.0000000000,0.0000000000,0.0000000000,0.0000000000,104.4397975133,0.0000000000,-104.4397975133,0,0,Q2_candidate_plus_integrated_storage_MILP
49,RegionF,Valley,262.5900000000,204.8200000000,0.2871000000,587.8700000000,289.8880000000,2377,108.9740000000,398.8620000000,1.2700000000,506.5547400000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,262.5900000000,0.2871000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,138.6847400000,234.0909094839,367.8700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
50,RegionF,Valley,262.7000000000,204.9100000000,0.2865000000,650.0000000000,288.2513330000,2378,118.0780000000,406.3293330000,1.2700000000,516.0382529100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,262.7000000000,0.2865000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,86.0382529100,141.5766590430,430.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
51,RegionF,Valley,262.8000000000,204.9800000000,0.2846000000,722.3500000000,297.4213330000,2379,139.5600000000,436.9813330000,1.2700000000,554.9662929100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,262.8000000000,0.2846000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,52.6162929100,85.0000000000,502.3500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
52,RegionF,Valley,262.9000000000,205.0600000000,0.2815000000,800.0000000000,273.6483330000,2380,145.8816666667,419.5299996667,1.2700000000,532.8030995767,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,262.9000000000,0.2815000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,532.8030995767,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,47.1969004233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
53,RegionF,Valley,263.0000000000,205.1400000000,0.2773000000,877.6500000000,299.5753330000,2381,132.0200000000,431.5953330000,1.2700000000,548.1260729100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,263.0000000000,0.2773000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,548.1260729100,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,109.5239270900,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
54,RegionF,Valley,263.0900000000,205.2100000000,0.2724000000,950.0000000000,360.6133330000,2382,130.8480000000,491.4613330000,1.2700000000,624.1558929100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,263.0900000000,0.2724000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,624.1558929100,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,105.8441070900,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
55,RegionF,Flat,404.8800000000,315.8100000000,0.2671000000,1012.1300000000,399.1546670000,2383,104.6986666667,503.8533336667,1.2700000000,639.8937337567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,404.8800000000,0.2671000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,639.8937337567,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,152.2362662433,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
56,RegionF,Flat,405.0000000000,315.9000000000,0.2619000000,1059.8100000000,389.6460000000,2384,117.8733333333,507.5193333333,1.2700000000,644.5495533333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.0000000000,0.2619000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,644.5495533333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,195.2604466667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
57,RegionF,Flat,405.1100000000,315.9900000000,0.2570000000,1089.7800000000,323.4240000000,2385,108.9373333333,432.3613333333,1.2700000000,549.0988933333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.1100000000,0.2570000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,549.0988933333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,320.6811066667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
58,RegionF,Flat,405.2200000000,316.0700000000,0.2527000000,1100.0000000000,289.3960000000,2386,114.2973333333,403.6933333333,1.2700000000,512.6905333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.2200000000,0.2527000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,512.6905333333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,367.3094666667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
59,RegionF,Flat,405.3200000000,316.1500000000,0.2495000000,1089.7800000000,268.3866670000,2387,124.9693333333,393.3560003333,1.2700000000,499.5621204233,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.3200000000,0.2495000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,499.5621204233,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,370.2178795767,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
60,RegionF,Flat,405.4100000000,316.2200000000,0.2475000000,1059.8100000000,183.5400000000,2388,115.3333333333,298.8733333333,1.2700000000,379.5691333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.4100000000,0.2475000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,379.5691333333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,460.2408666667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
61,RegionF,Flat,405.4900000000,316.2800000000,0.2469000000,1012.1300000000,249.6686670000,2389,90.2026666667,339.8713336667,1.2700000000,431.6365937567,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.4900000000,0.2469000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,431.6365937567,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,360.4934062433,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
62,RegionF,Flat,405.5700000000,316.3400000000,0.2476000000,950.0000000000,207.5270000000,2390,138.5760000000,346.1030000000,1.2700000000,439.5508100000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.5700000000,0.2476000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,85.0000000000,439.5508100000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,290.4491900000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
63,RegionF,Flat,405.6300000000,316.3900000000,0.2497000000,877.6500000000,176.3513330000,2391,126.3920000000,302.7433330000,1.2700000000,384.4840329100,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.6300000000,0.2497000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,250.0000000000,0.0000000000,320.0000000000,384.4840329100,250.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,23.1659670900,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
64,RegionF,Flat,405.6900000000,316.4400000000,0.2531000000,800.0000000000,110.1306670000,2392,136.8993333333,247.0300003333,1.2700000000,313.7281004233,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,405.6900000000,0.2531000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,250.0000000000,0.0000000000,555.0000000000,313.7281004233,250.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,16.2718995767,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
65,RegionF,Peak,705.9840000000,458.8900000000,0.2574000000,722.3500000000,114.7626670000,2393,67.5980000000,182.3606670000,1.2700000000,231.5980470900,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,588.3200000000,0.2574000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,555.0000000000,231.5980470900,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,270.7519529100,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
66,RegionF,Peak,706.0560000000,458.9400000000,0.2624000000,650.0000000000,159.1500000000,2394,34.9990000000,194.1490000000,1.2700000000,246.5692300000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,588.3800000000,0.2624000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,555.0000000000,246.5692300000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,183.4307700000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
