TaskID,ExecutionRegion_incumbent,StartMinute_incumbent,ExecutionRegion_alns,StartMinute_alns,change_type
39550,RegionE,83580,RegionE,83580,unchanged
39551,RegionE,117540,RegionE,117540,unchanged
39552,RegionF,17400,RegionF,17400,unchanged
39553,RegionF,60000,RegionF,60000,unchanged
39554,RegionA,127620,RegionA,127620,unchanged
39555,RegionF,4140,RegionF,4140,unchanged
39556,RegionC,3060,RegionC,3060,unchanged
39557,RegionB,58680,RegionB,58680,unchanged
39558,RegionE,28440,RegionE,28440,unchanged
39559,RegionF,96720,RegionF,96720,unchanged
39560,RegionB,118740,RegionB,118740,unchanged
39561,RegionA,83580,RegionA,83580,unchanged
39562,RegionB,61020,RegionB,61020,unchanged
39563,RegionE,9840,RegionE,9840,unchanged
39564,RegionE,80640,RegionE,80640,unchanged
39565,RegionC,131580,RegionC,131580,unchanged
39566,RegionE,133440,RegionE,133440,unchanged
39567,RegionB,94920,RegionB,94920,unchanged
39568,RegionA,97620,RegionA,97620,unchanged
39569,RegionE,99120,RegionE,99120,unchanged
39570,RegionE,44880,RegionE,44880,unchanged
39571,RegionF,134520,RegionF,134520,unchanged
39572,RegionF,89460,RegionF,89460,unchanged
39573,RegionA,140520,RegionA,140520,unchanged
39574,RegionA,15600,RegionA,15600,unchanged
39575,RegionA,47700,RegionA,47700,unchanged
39576,RegionB,133320,RegionB,133320,unchanged
39577,RegionE,108300,RegionE,108300,unchanged
39578,RegionE,129720,RegionE,129720,unchanged
39579,RegionE,52320,RegionE,52320,unchanged
39580,RegionC,6900,RegionC,6900,unchanged
39581,RegionB,13500,RegionB,13500,unchanged
39582,RegionC,65820,RegionC,65820,unchanged
39583,RegionB,95520,RegionB,95520,unchanged
39584,RegionC,97320,RegionC,97320,unchanged
39585,RegionE,24000,RegionE,24000,unchanged
39586,RegionA,840,RegionA,840,unchanged
39587,RegionC,49380,RegionC,49380,unchanged
39588,RegionB,69780,RegionB,69780,unchanged
39589,RegionE,86280,RegionE,86280,unchanged
39590,RegionB,140880,RegionB,140880,unchanged
39591,RegionE,21660,RegionE,21660,unchanged
39592,RegionF,3120,RegionF,3120,unchanged
39593,RegionC,126540,RegionC,126540,unchanged
39594,RegionA,126540,RegionA,126540,unchanged
39595,RegionF,1440,RegionF,1440,unchanged
39596,RegionC,117540,RegionC,117540,unchanged
39597,RegionF,143160,RegionF,143160,unchanged
39598,RegionE,119220,RegionE,119220,unchanged
39599,RegionF,130200,RegionF,130200,unchanged
39600,RegionC,62160,RegionC,62160,unchanged
39601,RegionF,13380,RegionF,13380,unchanged
39602,RegionB,73740,RegionB,73740,unchanged
39603,RegionE,59880,RegionE,59880,unchanged
39604,RegionF,112980,RegionF,112980,unchanged
39605,RegionD,52920,RegionD,52920,unchanged
39606,RegionB,35340,RegionB,35340,unchanged
39607,RegionC,139560,RegionC,139560,unchanged
39608,RegionE,56580,RegionE,56580,unchanged
39609,RegionC,69120,RegionC,69120,unchanged
39610,RegionF,66000,RegionF,66000,unchanged
39611,RegionE,133020,RegionE,133020,unchanged
39612,RegionE,6120,RegionE,6120,unchanged
39613,RegionB,107520,RegionB,107520,unchanged
39614,RegionA,15240,RegionA,15240,unchanged
39615,RegionB,79200,RegionB,79200,unchanged
39616,RegionB,97260,RegionB,97260,unchanged
39617,RegionC,68100,RegionC,68100,unchanged
39618,RegionE,86820,RegionE,86820,unchanged
39619,RegionA,109440,RegionA,109440,unchanged
39620,RegionF,127200,RegionF,127200,unchanged
39621,RegionA,72480,RegionA,72480,unchanged
39622,RegionC,98700,RegionC,98700,unchanged
39623,RegionE,56460,RegionE,56460,unchanged
39624,RegionE,52620,RegionE,52620,unchanged
39625,RegionE,88140,RegionE,88140,unchanged
39626,RegionA,33960,RegionA,33960,unchanged
39627,RegionF,20580,RegionF,20580,unchanged
39628,RegionC,48000,RegionC,48000,unchanged
39629,RegionD,143820,RegionD,143820,unchanged
39630,RegionD,56160,RegionD,56160,unchanged
39631,RegionC,113160,RegionC,113160,unchanged
39632,RegionA,48360,RegionA,48360,unchanged
39633,RegionA,137580,RegionA,137580,unchanged
39634,RegionB,97260,RegionB,97260,unchanged
39635,RegionF,61380,RegionF,61380,unchanged
39636,RegionF,140340,RegionF,140340,unchanged
39637,RegionF,81960,RegionF,81960,unchanged
39638,RegionE,9720,RegionE,9720,unchanged
39639,RegionB,15060,RegionB,15060,unchanged
39640,RegionA,80880,RegionA,80880,unchanged
39641,RegionD,8640,RegionD,8640,unchanged
39642,RegionE,59520,RegionE,59520,unchanged
39643,RegionF,50160,RegionF,50160,unchanged
39644,RegionC,105240,RegionC,105240,unchanged
39645,RegionA,43500,RegionA,43500,unchanged
39646,RegionA,79020,RegionA,79020,unchanged
39647,RegionB,45240,RegionB,45240,unchanged
39648,RegionB,58620,RegionB,58620,unchanged
39649,RegionF,47760,RegionF,47760,unchanged
39650,RegionC,90840,RegionC,90840,unchanged
39651,RegionF,21720,RegionF,21720,unchanged
39652,RegionA,4020,RegionA,4020,unchanged
39653,RegionB,119760,RegionB,119760,unchanged
39654,RegionC,31620,RegionC,31620,unchanged
39655,RegionB,53820,RegionB,53820,unchanged
39656,RegionE,131400,RegionE,131400,unchanged
39657,RegionE,600,RegionE,600,unchanged
39658,RegionF,123900,RegionF,123900,unchanged
39659,RegionA,130380,RegionA,130380,unchanged
39660,RegionD,110880,RegionD,110880,unchanged
39661,RegionB,125580,RegionB,125580,unchanged
39662,RegionF,8220,RegionF,8220,unchanged
39663,RegionC,61980,RegionC,61980,unchanged
39664,RegionF,98640,RegionF,98640,unchanged
39665,RegionC,80460,RegionC,80460,unchanged
39666,RegionA,29280,RegionA,29280,unchanged
39667,RegionF,12480,RegionF,12480,unchanged
39668,RegionC,97860,RegionC,97860,unchanged
39669,RegionE,143640,RegionE,143640,unchanged
39670,RegionF,13620,RegionF,13620,unchanged
39671,RegionF,7260,RegionF,7260,unchanged
39672,RegionA,141840,RegionA,141840,unchanged
39673,RegionC,9960,RegionC,9960,unchanged
39674,RegionF,141420,RegionF,141420,unchanged
39675,RegionF,114240,RegionF,114240,unchanged
39676,RegionE,64800,RegionE,64800,unchanged
39677,RegionC,79320,RegionC,79320,unchanged
39678,RegionB,55500,RegionB,55500,unchanged
39679,RegionC,89400,RegionC,89400,unchanged
39680,RegionD,121080,RegionD,121080,unchanged
39681,RegionB,99840,RegionB,99840,unchanged
39682,RegionE,27720,RegionE,27720,unchanged
39683,RegionE,104580,RegionE,104580,unchanged
39684,RegionE,60420,RegionE,60420,unchanged
39685,RegionB,4620,RegionB,4620,unchanged
39686,RegionC,19920,RegionC,19920,unchanged
39687,RegionB,19320,RegionB,19320,unchanged
39688,RegionB,40200,RegionB,40200,unchanged
39689,RegionC,17040,RegionC,17040,unchanged
39690,RegionC,46620,RegionC,46620,unchanged
39691,RegionA,55980,RegionA,55980,unchanged
39692,RegionA,122100,RegionA,122100,unchanged
39693,RegionA,105000,RegionA,105000,unchanged
39694,RegionF,69540,RegionF,69540,unchanged
39695,RegionE,56580,RegionE,56580,unchanged
39696,RegionC,133320,RegionC,133320,unchanged
39697,RegionE,100980,RegionE,100980,unchanged
39698,RegionC,10440,RegionC,10440,unchanged
39699,RegionA,84180,RegionA,84180,unchanged
39700,RegionB,50880,RegionB,50880,unchanged
39701,RegionE,66780,RegionE,66780,unchanged
39702,RegionC,10740,RegionC,10740,unchanged
39703,RegionE,35820,RegionE,35820,unchanged
39704,RegionE,84900,RegionE,84900,unchanged
39705,RegionF,129960,RegionF,129960,unchanged
39706,RegionF,2220,RegionF,2220,unchanged
39707,RegionC,33540,RegionC,33540,unchanged
39708,RegionF,136260,RegionF,136260,unchanged
39709,RegionE,24480,RegionE,24480,unchanged
39710,RegionF,18840,RegionF,18840,unchanged
39711,RegionB,105840,RegionB,105840,unchanged
39712,RegionF,137400,RegionF,137400,unchanged
39713,RegionD,54720,RegionD,54720,unchanged
39714,RegionE,39360,RegionE,39360,unchanged
39715,RegionC,16020,RegionC,16020,unchanged
39716,RegionE,60540,RegionE,60540,unchanged
39717,RegionF,92760,RegionF,92760,unchanged
39718,RegionB,135240,RegionB,135240,unchanged
39719,RegionB,129780,RegionB,129780,unchanged
39720,RegionC,57420,RegionC,57420,unchanged
39721,RegionB,64920,RegionB,64920,unchanged
39722,RegionE,93000,RegionE,93000,unchanged
39723,RegionF,105300,RegionF,105300,unchanged
39724,RegionC,98640,RegionC,98640,unchanged
39725,RegionF,31740,RegionF,31740,unchanged
39726,RegionF,51000,RegionF,51000,unchanged
39727,RegionB,6420,RegionB,6420,unchanged
39728,RegionE,119940,RegionE,119940,unchanged
39729,RegionC,115920,RegionC,115920,unchanged
39730,RegionE,58980,RegionE,58980,unchanged
39731,RegionB,111540,RegionB,111540,unchanged
39732,RegionB,71400,RegionB,71400,unchanged
39733,RegionC,66120,RegionC,66120,unchanged
39734,RegionB,124740,RegionB,124740,unchanged
39735,RegionE,83940,RegionE,83940,unchanged
39736,RegionC,128940,RegionC,128940,unchanged
39737,RegionB,41040,RegionB,41040,unchanged
39738,RegionC,110820,RegionC,110820,unchanged
39739,RegionA,69420,RegionA,69420,unchanged
39740,RegionC,82800,RegionC,82800,unchanged
39741,RegionF,62580,RegionF,62580,unchanged
39742,RegionC,137100,RegionC,137100,unchanged
39743,RegionE,90240,RegionE,90240,unchanged
39744,RegionB,125940,RegionB,125940,unchanged
39745,RegionF,118080,RegionF,118080,unchanged
39746,RegionF,62760,RegionF,62760,unchanged
39747,RegionB,23940,RegionB,23940,unchanged
39748,RegionC,142860,RegionC,142860,unchanged
39749,RegionE,57360,RegionE,57360,unchanged
39750,RegionB,10980,RegionB,10980,unchanged
39751,RegionB,69180,RegionB,69180,unchanged
39752,RegionF,111840,RegionF,111840,unchanged
39753,RegionD,64860,RegionD,64860,unchanged
39754,RegionE,125520,RegionE,125520,unchanged
39755,RegionE,125580,RegionE,125580,unchanged
39756,RegionD,1620,RegionD,1620,unchanged
39757,RegionA,128040,RegionA,128040,unchanged
39758,RegionB,12120,RegionB,12120,unchanged
39759,RegionD,7740,RegionD,7740,unchanged
39760,RegionE,115140,RegionE,115140,unchanged
39761,RegionD,54060,RegionD,54060,unchanged
39762,RegionE,56340,RegionE,56340,unchanged
39763,RegionF,135720,RegionF,135720,unchanged
39764,RegionB,92340,RegionB,92340,unchanged
39765,RegionB,104100,RegionB,104100,unchanged
39766,RegionB,7080,RegionB,7080,unchanged
39767,RegionE,61920,RegionE,61920,unchanged
39768,RegionC,117720,RegionC,117720,unchanged
39769,RegionD,126480,RegionD,126480,unchanged
39770,RegionA,101040,RegionA,101040,unchanged
39771,RegionC,71880,RegionC,71880,unchanged
39772,RegionF,129120,RegionF,129120,unchanged
39773,RegionE,143700,RegionE,143700,unchanged
39774,RegionE,48420,RegionE,48420,unchanged
39775,RegionF,53160,RegionF,53160,unchanged
39776,RegionF,1980,RegionF,1980,unchanged
39777,RegionC,90180,RegionC,90180,unchanged
39778,RegionA,100980,RegionA,100980,unchanged
39779,RegionB,61860,RegionB,61860,unchanged
39780,RegionF,19560,RegionF,19560,unchanged
39781,RegionE,95160,RegionE,95160,unchanged
39782,RegionE,123540,RegionE,123540,unchanged
39783,RegionA,63300,RegionA,63300,unchanged
39784,RegionB,136140,RegionB,136140,unchanged
39785,RegionA,84660,RegionA,84660,unchanged
39786,RegionF,76320,RegionF,76320,unchanged
39787,RegionF,85500,RegionF,85500,unchanged
39788,RegionC,143940,RegionC,143940,unchanged
39789,RegionE,91080,RegionE,91080,unchanged
39790,RegionB,46080,RegionB,46080,unchanged
39791,RegionC,142620,RegionC,142620,unchanged
39792,RegionB,70500,RegionB,70500,unchanged
39793,RegionE,1620,RegionE,1620,unchanged
39794,RegionE,110100,RegionE,110100,unchanged
39795,RegionE,80160,RegionE,80160,unchanged
39796,RegionC,43860,RegionB,42480,region_and_time
39797,RegionA,124500,RegionA,124500,unchanged
39798,RegionE,49740,RegionE,49740,unchanged
39799,RegionB,9720,RegionB,9720,unchanged
39800,RegionE,128100,RegionE,128100,unchanged
39801,RegionE,95520,RegionE,95520,unchanged
39802,RegionF,98220,RegionF,98220,unchanged
39803,RegionC,63360,RegionC,63360,unchanged
39804,RegionB,16080,RegionB,16080,unchanged
39805,RegionE,69120,RegionE,69120,unchanged
39806,RegionB,94380,RegionB,94380,unchanged
39807,RegionE,122820,RegionE,122820,unchanged
39808,RegionC,63900,RegionC,63900,unchanged
39809,RegionA,122580,RegionA,122580,unchanged
39810,RegionE,111360,RegionE,111360,unchanged
39811,RegionB,29040,RegionB,29040,unchanged
39812,RegionB,80280,RegionB,80280,unchanged
39813,RegionF,101040,RegionF,101040,unchanged
39814,RegionC,31860,RegionC,31860,unchanged
39815,RegionF,43800,RegionF,43800,unchanged
39816,RegionA,103920,RegionA,103920,unchanged
39817,RegionA,7800,RegionA,7800,unchanged
39818,RegionB,83580,RegionB,83580,unchanged
39819,RegionE,121080,RegionE,121080,unchanged
39820,RegionE,101820,RegionE,101820,unchanged
39821,RegionE,57180,RegionE,57180,unchanged
39822,RegionF,118080,RegionF,118080,unchanged
39823,RegionC,94260,RegionC,94260,unchanged
39824,RegionC,96060,RegionC,96060,unchanged
39825,RegionC,52440,RegionC,52440,unchanged
39826,RegionF,6900,RegionF,6900,unchanged
39827,RegionC,35640,RegionC,35640,unchanged
39828,RegionD,27300,RegionD,27300,unchanged
39829,RegionB,40860,RegionB,40860,unchanged
39830,RegionB,79020,RegionB,79020,unchanged
39831,RegionF,105900,RegionF,105900,unchanged
39832,RegionB,87960,RegionB,87960,unchanged
39833,RegionF,118680,RegionF,118680,unchanged
39834,RegionE,142200,RegionE,142200,unchanged
39835,RegionF,73380,RegionF,73380,unchanged
39836,RegionA,24840,RegionA,24840,unchanged
39837,RegionE,86580,RegionE,86580,unchanged
39838,RegionB,100980,RegionB,100980,unchanged
39839,RegionE,49980,RegionE,49980,unchanged
39840,RegionE,38940,RegionE,38940,unchanged
39841,RegionF,102960,RegionF,102960,unchanged
39842,RegionA,130980,RegionA,130980,unchanged
39843,RegionF,14640,RegionF,14640,unchanged
39844,RegionF,35280,RegionF,35280,unchanged
39845,RegionB,119160,RegionB,119160,unchanged
39846,RegionB,6780,RegionB,6780,unchanged
39847,RegionE,102900,RegionE,102900,unchanged
39848,RegionE,40380,RegionE,40380,unchanged
39849,RegionA,55500,RegionA,55500,unchanged
39850,RegionD,125880,RegionD,125880,unchanged
39851,RegionB,67920,RegionB,67920,unchanged
39852,RegionD,60300,RegionD,60300,unchanged
39853,RegionC,120600,RegionC,120600,unchanged
39854,RegionC,31620,RegionC,31620,unchanged
39855,RegionC,46680,RegionC,46680,unchanged
39856,RegionF,120240,RegionF,120240,unchanged
39857,RegionB,132780,RegionB,132780,unchanged
39858,RegionE,24300,RegionE,24300,unchanged
39859,RegionB,104640,RegionB,104640,unchanged
39860,RegionC,84480,RegionC,84480,unchanged
39861,RegionE,96360,RegionE,96360,unchanged
39862,RegionB,109620,RegionB,109620,unchanged
39863,RegionA,123720,RegionA,123720,unchanged
39864,RegionB,17280,RegionB,17280,unchanged
39865,RegionB,65940,RegionB,65940,unchanged
39866,RegionE,108540,RegionE,108540,unchanged
39867,RegionE,114420,RegionE,114420,unchanged
39868,RegionA,94320,RegionA,94320,unchanged
39869,RegionA,28560,RegionA,28560,unchanged
39870,RegionD,77820,RegionD,77820,unchanged
39871,RegionE,48720,RegionE,48720,unchanged
39872,RegionE,12360,RegionE,12360,unchanged
39873,RegionF,98640,RegionF,98640,unchanged
39874,RegionD,114180,RegionD,114180,unchanged
39875,RegionB,96900,RegionB,96900,unchanged
39876,RegionA,22920,RegionA,22920,unchanged
39877,RegionD,141300,RegionD,141300,unchanged
39878,RegionB,139080,RegionB,139080,unchanged
39879,RegionC,137220,RegionC,137220,unchanged
39880,RegionC,68880,RegionC,68880,unchanged
39881,RegionF,66120,RegionF,66120,unchanged
39882,RegionA,32040,RegionA,32040,unchanged
39883,RegionC,11160,RegionC,11160,unchanged
39884,RegionF,126720,RegionF,126120,time_only
39885,RegionB,81780,RegionB,81780,unchanged
39886,RegionE,136440,RegionE,136440,unchanged
39887,RegionF,133200,RegionF,133200,unchanged
39888,RegionC,139680,RegionC,139680,unchanged
39889,RegionB,69300,RegionB,69300,unchanged
39890,RegionE,52500,RegionE,52500,unchanged
39891,RegionC,75000,RegionC,75000,unchanged
39892,RegionC,125100,RegionC,125100,unchanged
39893,RegionE,134820,RegionE,134820,unchanged
39894,RegionE,39060,RegionE,39060,unchanged
39895,RegionA,73560,RegionA,73560,unchanged
39896,RegionF,89280,RegionF,89280,unchanged
39897,RegionF,61680,RegionF,61680,unchanged
39898,RegionE,43980,RegionE,43980,unchanged
39899,RegionE,121740,RegionE,121740,unchanged
39900,RegionE,114900,RegionE,114900,unchanged
39901,RegionC,83400,RegionC,83400,unchanged
39902,RegionC,111060,RegionC,111060,unchanged
39903,RegionC,55860,RegionC,55860,unchanged
39904,RegionD,100680,RegionD,100680,unchanged
39905,RegionD,137700,RegionD,137700,unchanged
39906,RegionF,18720,RegionF,18720,unchanged
39907,RegionF,84120,RegionF,84120,unchanged
39908,RegionB,52200,RegionB,52200,unchanged
39909,RegionF,32280,RegionF,32280,unchanged
39910,RegionE,75420,RegionE,75420,unchanged
39911,RegionB,49080,RegionB,49080,unchanged
39912,RegionE,49800,RegionE,49800,unchanged
39913,RegionE,50040,RegionE,50040,unchanged
39914,RegionA,42540,RegionA,42540,unchanged
39915,RegionC,74460,RegionC,74460,unchanged
39916,RegionA,127860,RegionA,127860,unchanged
39917,RegionB,73500,RegionB,73500,unchanged
39918,RegionF,70380,RegionF,70380,unchanged
39919,RegionF,140220,RegionF,140220,unchanged
39920,RegionD,35820,RegionD,35820,unchanged
39921,RegionA,127980,RegionA,127980,unchanged
39922,RegionC,34500,RegionC,34500,unchanged
39923,RegionC,57360,RegionC,57360,unchanged
39924,RegionC,142920,RegionC,142920,unchanged
39925,RegionC,140460,RegionC,140460,unchanged
39926,RegionC,22860,RegionC,22860,unchanged
39927,RegionF,117060,RegionF,117060,unchanged
39928,RegionC,124560,RegionC,124560,unchanged
39929,RegionC,63240,RegionC,63240,unchanged
39930,RegionF,67800,RegionF,67800,unchanged
39931,RegionE,130440,RegionE,130440,unchanged
39932,RegionC,138480,RegionC,138480,unchanged
39933,RegionF,19440,RegionF,19440,unchanged
39934,RegionA,3060,RegionA,3060,unchanged
39935,RegionC,36420,RegionC,36420,unchanged
39936,RegionD,125460,RegionD,125460,unchanged
39937,RegionC,6720,RegionC,6720,unchanged
39938,RegionC,29520,RegionC,29520,unchanged
39939,RegionF,11700,RegionF,11700,unchanged
39940,RegionF,38760,RegionF,38760,unchanged
39941,RegionC,104820,RegionC,104820,unchanged
39942,RegionB,37380,RegionB,37380,unchanged
39943,RegionB,30960,RegionB,30960,unchanged
39944,RegionB,86640,RegionB,86640,unchanged
39945,RegionD,37740,RegionD,37740,unchanged
39946,RegionE,71340,RegionE,71340,unchanged
39947,RegionA,113280,RegionA,113280,unchanged
39948,RegionA,37620,RegionA,37620,unchanged
39949,RegionF,38340,RegionF,38340,unchanged
39950,RegionE,9300,RegionE,9300,unchanged
39951,RegionF,103020,RegionF,103020,unchanged
39952,RegionE,63960,RegionE,63960,unchanged
39953,RegionF,101880,RegionF,101880,unchanged
39954,RegionC,103560,RegionC,103560,unchanged
39955,RegionB,13200,RegionB,13200,unchanged
39956,RegionB,108180,RegionB,108180,unchanged
39957,RegionB,108060,RegionB,108060,unchanged
39958,RegionC,16440,RegionC,16440,unchanged
39959,RegionC,139080,RegionC,139080,unchanged
39960,RegionC,89700,RegionC,89700,unchanged
39961,RegionC,86820,RegionC,86820,unchanged
39962,RegionA,124740,RegionA,124740,unchanged
39963,RegionF,31920,RegionF,31920,unchanged
39964,RegionE,111300,RegionE,111300,unchanged
39965,RegionF,62640,RegionF,62640,unchanged
39966,RegionF,50580,RegionF,50580,unchanged
39967,RegionC,22800,RegionC,22800,unchanged
39968,RegionA,116820,RegionA,116820,unchanged
39969,RegionE,17880,RegionE,17880,unchanged
39970,RegionE,136680,RegionE,136680,unchanged
39971,RegionF,99120,RegionF,99120,unchanged
39972,RegionE,26580,RegionE,26580,unchanged
39973,RegionB,15360,RegionB,15360,unchanged
39974,RegionF,116160,RegionF,116160,unchanged
39975,RegionF,20160,RegionF,20160,unchanged
39976,RegionE,137700,RegionE,137700,unchanged
39977,RegionD,80820,RegionD,80820,unchanged
39978,RegionF,21720,RegionF,21720,unchanged
39979,RegionF,135120,RegionF,135120,unchanged
39980,RegionB,29340,RegionB,29340,unchanged
